date,sea_water_temperature,sea_water_temperature_qc_agg,z
8/1/2024,19.20000076,1,0
8/1/2024,,2,0
8/1/2024,19.25,1,0
8/1/2024,,2,0
8/1/2024,19.20000076,1,0
8/1/2024,,2,0
8/1/2024,19.29999924,1,0
8/1/2024,,2,0
8/1/2024,19.35000038,1,0
8/1/2024,,2,0
8/1/2024,19.45000076,1,0
8/1/2024,,2,0
8/1/2024,19.5,1,0
8/1/2024,,2,0
8/1/2024,19.60000038,1,0
8/1/2024,,2,0
8/1/2024,19.64999962,1,0
8/1/2024,,2,0
8/1/2024,19.70000076,1,0
8/1/2024,,2,0
8/1/2024,19.75,1,0
8/1/2024,,2,0
8/1/2024,19.75,1,0
8/1/2024,,2,0
8/1/2024,19.79999924,1,0
8/1/2024,,2,0
8/1/2024,19.79999924,1,0
8/1/2024,,2,0
8/1/2024,19.64999962,1,0
8/1/2024,,2,0
8/1/2024,19.60000038,1,0
8/1/2024,,2,0
8/1/2024,19.54999924,1,0
8/1/2024,,2,0
8/1/2024,19.60000038,1,0
8/1/2024,,2,0
8/1/2024,19.5,1,0
8/1/2024,,2,0
8/1/2024,19.45000076,1,0
8/2/2024,,2,0
8/2/2024,19.45000076,1,0
8/2/2024,,2,0
8/2/2024,19.39999962,1,0
8/2/2024,,2,0
8/2/2024,19.29999924,1,0
8/2/2024,,2,0
8/2/2024,19.29999924,1,0
8/2/2024,,2,0
8/2/2024,19.20000076,1,0
8/2/2024,,2,0
8/2/2024,19.25,1,0
8/2/2024,,2,0
8/2/2024,19.20000076,1,0
8/2/2024,,2,0
8/2/2024,19.20000076,1,0
8/2/2024,,2,0
8/2/2024,19.20000076,1,0
8/2/2024,,2,0
8/2/2024,19.25,1,0
8/2/2024,,2,0
8/2/2024,19.25,1,0
8/2/2024,,2,0
8/2/2024,19.20000076,1,0
8/2/2024,,2,0
8/2/2024,19.25,1,0
8/2/2024,,2,0
8/2/2024,19.25,1,0
8/2/2024,,2,0
8/2/2024,19.25,1,0
8/2/2024,,2,0
8/2/2024,19.25,1,0
8/2/2024,,2,0
8/2/2024,19.20000076,1,0
8/2/2024,,2,0
8/2/2024,19.14999962,1,0
8/2/2024,,2,0
8/2/2024,19.10000038,1,0
8/2/2024,,2,0
8/2/2024,19.10000038,1,0
8/2/2024,,2,0
8/2/2024,19.14999962,1,0
8/2/2024,,2,0
8/2/2024,19.25,1,0
8/2/2024,,2,0
8/2/2024,19.25,1,0
8/2/2024,,2,0
8/2/2024,19.29999924,1,0
8/2/2024,,2,0
8/2/2024,19.29999924,1,0
8/2/2024,,2,0
8/2/2024,19.29999924,1,0
8/2/2024,,2,0
8/2/2024,19.25,1,0
8/2/2024,,2,0
8/2/2024,19.14999962,1,0
8/2/2024,,2,0
8/2/2024,19,1,0
8/2/2024,,2,0
8/2/2024,18.95000076,1,0
8/2/2024,,2,0
8/2/2024,19,1,0
8/2/2024,,2,0
8/2/2024,19,1,0
8/2/2024,,2,0
8/2/2024,19,1,0
8/2/2024,,2,0
8/2/2024,19.04999924,1,0
8/2/2024,,2,0
8/2/2024,19.04999924,1,0
8/2/2024,,2,0
8/2/2024,19.10000038,1,0
8/2/2024,,2,0
8/2/2024,19.14999962,1,0
8/2/2024,,2,0
8/2/2024,19.25,1,0
8/2/2024,,2,0
8/2/2024,19.35000038,1,0
8/2/2024,,2,0
8/2/2024,19.35000038,1,0
8/2/2024,,2,0
8/2/2024,19.45000076,1,0
8/2/2024,,2,0
8/2/2024,19.45000076,1,0
8/2/2024,,2,0
8/2/2024,19.45000076,1,0
8/2/2024,,2,0
8/2/2024,19.5,1,0
8/2/2024,,2,0
8/2/2024,19.60000038,1,0
8/2/2024,,2,0
8/2/2024,19.60000038,1,0
8/2/2024,,2,0
8/2/2024,19.54999924,1,0
8/2/2024,,2,0
8/2/2024,19.5,1,0
8/3/2024,,2,0
8/3/2024,19.5,1,0
8/3/2024,,2,0
8/3/2024,19.45000076,1,0
8/3/2024,,2,0
8/3/2024,19.45000076,1,0
8/3/2024,,2,0
8/3/2024,19.45000076,1,0
8/3/2024,,2,0
8/3/2024,19.39999962,1,0
8/3/2024,,2,0
8/3/2024,19.39999962,1,0
8/3/2024,,2,0
8/3/2024,19.35000038,1,0
8/3/2024,,2,0
8/3/2024,19.35000038,1,0
8/3/2024,,2,0
8/3/2024,19.29999924,1,0
8/3/2024,,2,0
8/3/2024,19.29999924,1,0
8/3/2024,,2,0
8/3/2024,19.29999924,1,0
8/3/2024,,2,0
8/3/2024,19.29999924,1,0
8/3/2024,,2,0
8/3/2024,19.25,1,0
8/3/2024,,2,0
8/3/2024,19.25,1,0
8/3/2024,,2,0
8/3/2024,19.25,1,0
8/3/2024,,2,0
8/3/2024,19.20000076,1,0
8/3/2024,,2,0
8/3/2024,19.14999962,1,0
8/3/2024,,2,0
8/3/2024,19.10000038,1,0
8/3/2024,,2,0
8/3/2024,19.10000038,1,0
8/3/2024,,2,0
8/3/2024,19.10000038,1,0
8/3/2024,,2,0
8/3/2024,19.10000038,1,0
8/3/2024,,2,0
8/3/2024,19.10000038,1,0
8/3/2024,,2,0
8/3/2024,19.14999962,1,0
8/3/2024,,2,0
8/3/2024,19.20000076,1,0
8/3/2024,,2,0
8/3/2024,19.20000076,1,0
8/3/2024,,2,0
8/3/2024,19.20000076,1,0
8/3/2024,,2,0
8/3/2024,19.20000076,1,0
8/3/2024,,2,0
8/3/2024,19.20000076,1,0
8/3/2024,,2,0
8/3/2024,19.20000076,1,0
8/3/2024,,2,0
8/3/2024,19.25,1,0
8/3/2024,,2,0
8/3/2024,19.29999924,1,0
8/3/2024,,2,0
8/3/2024,19.35000038,1,0
8/3/2024,,2,0
8/3/2024,19.45000076,1,0
8/3/2024,,2,0
8/3/2024,19.54999924,1,0
8/3/2024,,2,0
8/3/2024,19.60000038,1,0
8/3/2024,,2,0
8/3/2024,19.64999962,1,0
8/3/2024,,2,0
8/3/2024,19.64999962,1,0
8/3/2024,,2,0
8/3/2024,19.70000076,1,0
8/3/2024,,2,0
8/3/2024,19.79999924,1,0
8/3/2024,,2,0
8/3/2024,19.79999924,1,0
8/3/2024,,2,0
8/3/2024,19.75,1,0
8/3/2024,,2,0
8/3/2024,19.70000076,1,0
8/3/2024,,2,0
8/3/2024,19.70000076,1,0
8/3/2024,,2,0
8/3/2024,19.64999962,1,0
8/3/2024,,2,0
8/3/2024,19.60000038,1,0
8/3/2024,,2,0
8/3/2024,19.64999962,1,0
8/3/2024,,2,0
8/3/2024,19.60000038,1,0
8/4/2024,,2,0
8/4/2024,19.54999924,1,0
8/4/2024,,2,0
8/4/2024,19.5,1,0
8/4/2024,,2,0
8/4/2024,19.39999962,1,0
8/4/2024,,2,0
8/4/2024,19.35000038,1,0
8/4/2024,,2,0
8/4/2024,19.25,1,0
8/4/2024,,2,0
8/4/2024,19.20000076,1,0
8/4/2024,,2,0
8/4/2024,19.20000076,1,0
8/4/2024,,2,0
8/4/2024,19.20000076,1,0
8/4/2024,,2,0
8/4/2024,19.14999962,1,0
8/4/2024,,2,0
8/4/2024,19.14999962,1,0
8/4/2024,,2,0
8/4/2024,19.14999962,1,0
8/4/2024,,2,0
8/4/2024,19.14999962,1,0
8/4/2024,,2,0
8/4/2024,19.14999962,1,0
8/4/2024,,2,0
8/4/2024,19.10000038,1,0
8/4/2024,,2,0
8/4/2024,19.10000038,1,0
8/4/2024,,2,0
8/4/2024,19.04999924,1,0
8/4/2024,,2,0
8/4/2024,19.04999924,1,0
8/4/2024,,2,0
8/4/2024,19.04999924,1,0
8/4/2024,,2,0
8/4/2024,19,1,0
8/4/2024,,2,0
8/4/2024,19,1,0
8/4/2024,,2,0
8/4/2024,19,1,0
8/4/2024,,2,0
8/4/2024,18.95000076,1,0
8/4/2024,,2,0
8/4/2024,19,1,0
8/4/2024,,2,0
8/4/2024,19,1,0
8/4/2024,,2,0
8/4/2024,19,1,0
8/4/2024,,2,0
8/4/2024,19,1,0
8/4/2024,,2,0
8/4/2024,19.04999924,1,0
8/4/2024,,2,0
8/4/2024,19.14999962,1,0
8/4/2024,,2,0
8/4/2024,19.35000038,1,0
8/4/2024,,2,0
8/4/2024,19.39999962,1,0
8/4/2024,,2,0
8/4/2024,19.75,1,0
8/4/2024,,2,0
8/4/2024,19.85000038,1,0
8/4/2024,,2,0
8/4/2024,20.14999962,1,0
8/4/2024,,2,0
8/4/2024,20.20000076,1,0
8/4/2024,,2,0
8/4/2024,20.25,1,0
8/4/2024,,2,0
8/4/2024,20.25,1,0
8/4/2024,,2,0
8/4/2024,20.60000038,1,0
8/4/2024,,2,0
8/4/2024,20.60000038,1,0
8/4/2024,,2,0
8/4/2024,20.54999924,1,0
8/4/2024,,2,0
8/4/2024,20.60000038,1,0
8/4/2024,,2,0
8/4/2024,20.64999962,1,0
8/4/2024,,2,0
8/4/2024,20.60000038,1,0
8/4/2024,,2,0
8/4/2024,20.60000038,1,0
8/4/2024,,2,0
8/4/2024,20.54999924,1,0
8/4/2024,,2,0
8/4/2024,20.5,1,0
8/4/2024,,2,0
8/4/2024,20.5,1,0
8/4/2024,,2,0
8/4/2024,20.5,1,0
8/5/2024,,2,0
8/5/2024,20.45000076,1,0
8/5/2024,,2,0
8/5/2024,20.39999962,1,0
8/5/2024,,2,0
8/5/2024,20.35000038,1,0
8/5/2024,,2,0
8/5/2024,20.29999924,1,0
8/5/2024,,2,0
8/5/2024,20.25,1,0
8/5/2024,,2,0
8/5/2024,20.20000076,1,0
8/5/2024,,2,0
8/5/2024,20.14999962,1,0
8/5/2024,,2,0
8/5/2024,20.14999962,1,0
8/5/2024,,2,0
8/5/2024,20.10000038,1,0
8/5/2024,,2,0
8/5/2024,20.10000038,1,0
8/5/2024,,2,0
8/5/2024,20.04999924,1,0
8/5/2024,,2,0
8/5/2024,20.04999924,1,0
8/5/2024,,2,0
8/5/2024,20,1,0
8/5/2024,,2,0
8/5/2024,20,1,0
8/5/2024,,2,0
8/5/2024,20,1,0
8/5/2024,,2,0
8/5/2024,20,1,0
8/5/2024,,2,0
8/5/2024,20,1,0
8/5/2024,,2,0
8/5/2024,19.95000076,1,0
8/5/2024,,2,0
8/5/2024,19.95000076,1,0
8/5/2024,,2,0
8/5/2024,19.89999962,1,0
8/5/2024,,2,0
8/5/2024,19.89999962,1,0
8/5/2024,,2,0
8/5/2024,19.85000038,1,0
8/5/2024,,2,0
8/5/2024,19.85000038,1,0
8/5/2024,,2,0
8/5/2024,19.85000038,1,0
8/5/2024,,2,0
8/5/2024,19.89999962,1,0
8/5/2024,,2,0
8/5/2024,19.95000076,1,0
8/5/2024,,2,0
8/5/2024,19.89999962,1,0
8/5/2024,,2,0
8/5/2024,19.95000076,1,0
8/5/2024,,2,0
8/5/2024,20,1,0
8/5/2024,,2,0
8/5/2024,20.04999924,1,0
8/5/2024,,2,0
8/5/2024,20.04999924,1,0
8/5/2024,,2,0
8/5/2024,20,1,0
8/5/2024,,2,0
8/5/2024,20.10000038,1,0
8/5/2024,,2,0
8/5/2024,20.10000038,1,0
8/5/2024,,2,0
8/5/2024,20.39999962,1,0
8/5/2024,,2,0
8/5/2024,20.45000076,1,0
8/5/2024,,2,0
8/5/2024,20.45000076,1,0
8/5/2024,,2,0
8/5/2024,20.45000076,1,0
8/5/2024,,2,0
8/5/2024,20.29999924,1,0
8/5/2024,,2,0
8/5/2024,20.10000038,1,0
8/5/2024,,2,0
8/5/2024,20,1,0
8/5/2024,,2,0
8/5/2024,20,1,0
8/5/2024,,2,0
8/5/2024,19.95000076,1,0
8/5/2024,,2,0
8/5/2024,20,1,0
8/5/2024,,2,0
8/5/2024,20.04999924,1,0
8/5/2024,,2,0
8/5/2024,20.04999924,1,0
8/5/2024,,2,0
8/5/2024,20.04999924,1,0
8/6/2024,,2,0
8/6/2024,20.04999924,1,0
8/6/2024,,2,0
8/6/2024,20,1,0
8/6/2024,,2,0
8/6/2024,20,1,0
8/6/2024,,2,0
8/6/2024,19.95000076,1,0
8/6/2024,,2,0
8/6/2024,19.95000076,1,0
8/6/2024,,2,0
8/6/2024,19.89999962,1,0
8/6/2024,,2,0
8/6/2024,19.89999962,1,0
8/6/2024,,2,0
8/6/2024,19.85000038,1,0
8/6/2024,,2,0
8/6/2024,19.79999924,1,0
8/6/2024,,2,0
8/6/2024,19.75,1,0
8/6/2024,,2,0
8/6/2024,19.75,1,0
8/6/2024,,2,0
8/6/2024,19.75,1,0
8/6/2024,,2,0
8/6/2024,19.70000076,1,0
8/6/2024,,2,0
8/6/2024,19.64999962,1,0
8/6/2024,,2,0
8/6/2024,19.64999962,1,0
8/6/2024,,2,0
8/6/2024,19.64999962,1,0
8/6/2024,,2,0
8/6/2024,19.60000038,1,0
8/6/2024,,2,0
8/6/2024,19.60000038,1,0
8/6/2024,,2,0
8/6/2024,19.60000038,1,0
8/6/2024,,2,0
8/6/2024,19.60000038,1,0
8/6/2024,,2,0
8/6/2024,19.64999962,1,0
8/6/2024,,2,0
8/6/2024,19.64999962,1,0
8/6/2024,,2,0
8/6/2024,19.70000076,1,0
8/6/2024,,2,0
8/6/2024,19.70000076,1,0
8/6/2024,,2,0
8/6/2024,19.70000076,1,0
8/6/2024,,2,0
8/6/2024,19.75,1,0
8/6/2024,,2,0
8/6/2024,19.75,1,0
8/6/2024,,2,0
8/6/2024,19.75,1,0
8/6/2024,,2,0
8/6/2024,19.75,1,0
8/6/2024,,2,0
8/6/2024,19.79999924,1,0
8/6/2024,,2,0
8/6/2024,19.89999962,1,0
8/6/2024,,2,0
8/6/2024,20,1,0
8/6/2024,,2,0
8/6/2024,20.10000038,1,0
8/6/2024,,2,0
8/6/2024,20.14999962,1,0
8/6/2024,,2,0
8/6/2024,20.25,1,0
8/6/2024,,2,0
8/6/2024,20.35000038,1,0
8/6/2024,,2,0
8/6/2024,20.54999924,1,0
8/6/2024,,2,0
8/6/2024,20.64999962,1,0
8/6/2024,,2,0
8/6/2024,20.79999924,1,0
8/6/2024,,2,0
8/6/2024,20.60000038,1,0
8/6/2024,,2,0
8/6/2024,20.60000038,1,0
8/6/2024,,2,0
8/6/2024,20.45000076,1,0
8/6/2024,,2,0
8/6/2024,20.70000076,1,0
8/6/2024,,2,0
8/6/2024,20.79999924,1,0
8/6/2024,,2,0
8/6/2024,21,1,0
8/6/2024,,2,0
8/6/2024,21,1,0
8/6/2024,,2,0
8/6/2024,21.20000076,1,0
8/7/2024,,2,0
8/7/2024,21.10000038,1,0
8/7/2024,,2,0
8/7/2024,21.25,1,0
8/7/2024,,2,0
8/7/2024,21.39999962,1,0
8/7/2024,,2,0
8/7/2024,21.5,1,0
8/7/2024,,2,0
8/7/2024,21.45000076,1,0
8/7/2024,,2,0
8/7/2024,21.54999924,1,0
8/7/2024,,2,0
8/7/2024,21.45000076,1,0
8/7/2024,,2,0
8/7/2024,21.35000038,1,0
8/7/2024,,2,0
8/7/2024,21.14999962,1,0
8/7/2024,,2,0
8/7/2024,21,1,0
8/7/2024,,2,0
8/7/2024,20.85000038,1,0
8/7/2024,,2,0
8/7/2024,20.54999924,1,0
8/7/2024,,2,0
8/7/2024,20.75,1,0
8/7/2024,,2,0
8/7/2024,21,1,0
8/7/2024,,2,0
8/7/2024,21.20000076,1,0
8/7/2024,,2,0
8/7/2024,21.35000038,1,0
8/7/2024,,2,0
8/7/2024,21.25,1,0
8/7/2024,,2,0
8/7/2024,21.14999962,1,0
8/7/2024,,2,0
8/7/2024,21.04999924,1,0
8/7/2024,,2,0
8/7/2024,21.20000076,1,0
8/7/2024,,2,0
8/7/2024,21.10000038,1,0
8/7/2024,,2,0
8/7/2024,21,1,0
8/7/2024,,2,0
8/7/2024,20.85000038,1,0
8/7/2024,,2,0
8/7/2024,20.85000038,1,0
8/7/2024,,2,0
8/7/2024,20.85000038,1,0
8/7/2024,,2,0
8/7/2024,20.79999924,1,0
8/7/2024,,2,0
8/7/2024,20.75,1,0
8/7/2024,,2,0
8/7/2024,20.60000038,1,0
8/7/2024,,2,0
8/7/2024,20.64999962,1,0
8/7/2024,,2,0
8/7/2024,20.60000038,1,0
8/7/2024,,2,0
8/7/2024,20.54999924,1,0
8/7/2024,,2,0
8/7/2024,20.60000038,1,0
8/7/2024,,2,0
8/7/2024,20.70000076,1,0
8/7/2024,,2,0
8/7/2024,20.70000076,1,0
8/7/2024,,2,0
8/7/2024,20.64999962,1,0
8/7/2024,,2,0
8/7/2024,20.75,1,0
8/7/2024,,2,0
8/7/2024,20.85000038,1,0
8/7/2024,,2,0
8/7/2024,20.89999962,1,0
8/7/2024,,2,0
8/7/2024,21.04999924,1,0
8/7/2024,,2,0
8/7/2024,21,1,0
8/7/2024,,2,0
8/7/2024,20.95000076,1,0
8/7/2024,,2,0
8/7/2024,20.95000076,1,0
8/7/2024,,2,0
8/7/2024,20.95000076,1,0
8/7/2024,,2,0
8/7/2024,21.04999924,1,0
8/7/2024,,2,0
8/7/2024,21.10000038,1,0
8/7/2024,,2,0
8/7/2024,21,1,0
8/7/2024,,2,0
8/7/2024,21,1,0
8/7/2024,,2,0
8/7/2024,20.95000076,1,0
8/8/2024,,2,0
8/8/2024,21,1,0
8/8/2024,,2,0
8/8/2024,21,1,0
8/8/2024,,2,0
8/8/2024,20.95000076,1,0
8/8/2024,,2,0
8/8/2024,21,1,0
8/8/2024,,2,0
8/8/2024,21,1,0
8/8/2024,,2,0
8/8/2024,21,1,0
8/8/2024,,2,0
8/8/2024,21.04999924,1,0
8/8/2024,,2,0
8/8/2024,21.10000038,1,0
8/8/2024,,2,0
8/8/2024,21.14999962,1,0
8/8/2024,,2,0
8/8/2024,21.25,1,0
8/8/2024,,2,0
8/8/2024,21.29999924,1,0
8/8/2024,,2,0
8/8/2024,21.25,1,0
8/8/2024,,2,0
8/8/2024,21.25,1,0
8/8/2024,,2,0
8/8/2024,21.25,1,0
8/8/2024,,2,0
8/8/2024,21.54999924,1,0
8/8/2024,,2,0
8/8/2024,21.5,1,0
8/8/2024,,2,0
8/8/2024,21.5,1,0
8/8/2024,,2,0
8/8/2024,21.45000076,1,0
8/8/2024,,2,0
8/8/2024,21.45000076,1,0
8/8/2024,,2,0
8/8/2024,21.29999924,1,0
8/8/2024,,2,0
8/8/2024,21.29999924,1,0
8/8/2024,,2,0
8/8/2024,21.25,1,0
8/8/2024,,2,0
8/8/2024,21.20000076,1,0
8/8/2024,,2,0
8/8/2024,21.14999962,1,0
8/8/2024,,2,0
8/8/2024,21.14999962,1,0
8/8/2024,,2,0
8/8/2024,21.04999924,1,0
8/8/2024,,2,0
8/8/2024,21,1,0
8/8/2024,,2,0
8/8/2024,21,1,0
8/8/2024,,2,0
8/8/2024,21,1,0
8/8/2024,,2,0
8/8/2024,21.04999924,1,0
8/8/2024,,2,0
8/8/2024,21.14999962,1,0
8/8/2024,,2,0
8/8/2024,21.25,1,0
8/8/2024,,2,0
8/8/2024,21.45000076,1,0
8/8/2024,,2,0
8/8/2024,21.70000076,1,0
8/8/2024,,2,0
8/8/2024,21.75,1,0
8/8/2024,,2,0
8/8/2024,21.75,1,0
8/8/2024,,2,0
8/8/2024,21.85000038,1,0
8/8/2024,,2,0
8/8/2024,22.04999924,1,0
8/8/2024,,2,0
8/8/2024,21.89999962,1,0
8/8/2024,,2,0
8/8/2024,21.95000076,1,0
8/8/2024,,2,0
8/8/2024,22,1,0
8/8/2024,,2,0
8/8/2024,21.95000076,1,0
8/8/2024,,2,0
8/8/2024,21.85000038,1,0
8/8/2024,,2,0
8/8/2024,21.70000076,1,0
8/8/2024,,2,0
8/8/2024,21.75,1,0
8/8/2024,,2,0
8/8/2024,22.14999962,1,0
8/8/2024,,2,0
8/8/2024,22.20000076,1,0
8/9/2024,,2,0
8/9/2024,22.04999924,1,0
8/9/2024,,2,0
8/9/2024,21.79999924,1,0
8/9/2024,,2,0
8/9/2024,21.54999924,1,0
8/9/2024,,2,0
8/9/2024,21.39999962,1,0
8/9/2024,,2,0
8/9/2024,21.29999924,1,0
8/9/2024,,2,0
8/9/2024,21.14999962,1,0
8/9/2024,,2,0
8/9/2024,20.95000076,1,0
8/9/2024,,2,0
8/9/2024,20.64999962,1,0
8/9/2024,,2,0
8/9/2024,20.5,1,0
8/9/2024,,2,0
8/9/2024,20.45000076,1,0
8/9/2024,,2,0
8/9/2024,20.35000038,1,0
8/9/2024,,2,0
8/9/2024,20.35000038,1,0
8/9/2024,,2,0
8/9/2024,20.25,1,0
8/9/2024,,2,0
8/9/2024,20.25,1,0
8/9/2024,,2,0
8/9/2024,20.14999962,1,0
8/9/2024,,2,0
8/9/2024,20.10000038,1,0
8/9/2024,,2,0
8/9/2024,20.25,1,0
8/9/2024,,2,0
8/9/2024,20.25,1,0
8/9/2024,,2,0
8/9/2024,20.14999962,1,0
8/9/2024,,2,0
8/9/2024,20,1,0
8/9/2024,,2,0
8/9/2024,20.14999962,1,0
8/9/2024,,2,0
8/9/2024,20,1,0
8/9/2024,,2,0
8/9/2024,20.04999924,1,0
8/9/2024,,2,0
8/9/2024,19.95000076,1,0
8/9/2024,,2,0
8/9/2024,19.85000038,1,0
8/9/2024,,2,0
8/9/2024,19.79999924,1,0
8/9/2024,,2,0
8/9/2024,19.70000076,1,0
8/9/2024,,2,0
8/9/2024,19.60000038,1,0
8/9/2024,,2,0
8/9/2024,19.54999924,1,0
8/9/2024,,2,0
8/9/2024,19.60000038,1,0
8/9/2024,,2,0
8/9/2024,19.60000038,1,0
8/9/2024,,2,0
8/9/2024,19.75,1,0
8/9/2024,,2,0
8/9/2024,19.89999962,1,0
8/9/2024,,2,0
8/9/2024,19.95000076,1,0
8/9/2024,,2,0
8/9/2024,20.29999924,1,0
8/9/2024,,2,0
8/9/2024,20.25,1,0
8/9/2024,,2,0
8/9/2024,20.5,1,0
8/9/2024,,2,0
8/9/2024,20.64999962,1,0
8/9/2024,,2,0
8/9/2024,20.60000038,1,0
8/9/2024,,2,0
8/9/2024,20.64999962,1,0
8/9/2024,,2,0
8/9/2024,20.54999924,1,0
8/9/2024,,2,0
8/9/2024,20.54999924,1,0
8/9/2024,,2,0
8/9/2024,20.45000076,1,0
8/9/2024,,2,0
8/9/2024,20.60000038,1,0
8/9/2024,,2,0
8/9/2024,20.75,1,0
8/9/2024,,2,0
8/9/2024,20.89999962,1,0
8/10/2024,,2,0
8/10/2024,20.79999924,1,0
8/10/2024,,2,0
8/10/2024,20.70000076,1,0
8/10/2024,,2,0
8/10/2024,20.60000038,1,0
8/10/2024,,2,0
8/10/2024,20.54999924,1,0
8/10/2024,,2,0
8/10/2024,20.54999924,1,0
8/10/2024,,2,0
8/10/2024,20.45000076,1,0
8/10/2024,,2,0
8/10/2024,20.35000038,1,0
8/10/2024,,2,0
8/10/2024,20.20000076,1,0
8/10/2024,,2,0
8/10/2024,20.14999962,1,0
8/10/2024,,2,0
8/10/2024,20,1,0
8/10/2024,,2,0
8/10/2024,19.89999962,1,0
8/10/2024,,2,0
8/10/2024,19.79999924,1,0
8/10/2024,,2,0
8/10/2024,19.70000076,1,0
8/10/2024,,2,0
8/10/2024,19.54999924,1,0
8/10/2024,,2,0
8/10/2024,19.39999962,1,0
8/10/2024,,2,0
8/10/2024,19.39999962,1,0
8/10/2024,,2,0
8/10/2024,19.39999962,1,0
8/10/2024,,2,0
8/10/2024,19.25,1,0
8/10/2024,,2,0
8/10/2024,19.20000076,1,0
8/10/2024,,2,0
8/10/2024,19.14999962,1,0
8/10/2024,,2,0
8/10/2024,19,1,0
8/10/2024,,2,0
8/10/2024,19,1,0
8/10/2024,,2,0
8/10/2024,19,1,0
8/10/2024,,2,0
8/10/2024,19,1,0
8/10/2024,,2,0
8/10/2024,19.04999924,1,0
8/10/2024,,2,0
8/10/2024,19.04999924,1,0
8/10/2024,,2,0
8/10/2024,19.10000038,1,0
8/10/2024,,2,0
8/10/2024,19.14999962,1,0
8/10/2024,,2,0
8/10/2024,19.20000076,1,0
8/10/2024,,2,0
8/10/2024,19.25,1,0
8/10/2024,,2,0
8/10/2024,19.39999962,1,0
8/10/2024,,2,0
8/10/2024,19.54999924,1,0
8/10/2024,,2,0
8/10/2024,19.64999962,1,0
8/10/2024,,2,0
8/10/2024,20.04999924,1,0
8/10/2024,,2,0
8/10/2024,20.20000076,1,0
8/10/2024,,2,0
8/10/2024,20.54999924,1,0
8/10/2024,,2,0
8/10/2024,20.39999962,1,0
8/10/2024,,2,0
8/10/2024,21.14999962,1,0
8/10/2024,,2,0
8/10/2024,21.14999962,1,0
8/10/2024,,2,0
8/10/2024,20.89999962,1,0
8/10/2024,,2,0
8/10/2024,20.85000038,1,0
8/10/2024,,2,0
8/10/2024,20.89999962,1,0
8/10/2024,,2,0
8/10/2024,20.85000038,1,0
8/10/2024,,2,0
8/10/2024,20.70000076,1,0
8/10/2024,,2,0
8/10/2024,20.60000038,1,0
8/10/2024,,2,0
8/10/2024,20.54999924,1,0
8/11/2024,,2,0
8/11/2024,20.45000076,1,0
8/11/2024,,2,0
8/11/2024,20.04999924,1,0
8/11/2024,,2,0
8/11/2024,19.75,1,0
8/11/2024,,2,0
8/11/2024,19.64999962,1,0
8/11/2024,,2,0
8/11/2024,19.64999962,1,0
8/11/2024,,2,0
8/11/2024,19.5,1,0
8/11/2024,,2,0
8/11/2024,19.39999962,1,0
8/11/2024,,2,0
8/11/2024,19.35000038,1,0
8/11/2024,,2,0
8/11/2024,19.20000076,1,0
8/11/2024,,2,0
8/11/2024,18.95000076,1,0
8/11/2024,,2,0
8/11/2024,18.79999924,1,0
8/11/2024,,2,0
8/11/2024,18.85000038,1,0
8/11/2024,,2,0
8/11/2024,18.85000038,1,0
8/11/2024,,2,0
8/11/2024,18.85000038,1,0
8/11/2024,,2,0
8/11/2024,18.85000038,1,0
8/11/2024,,2,0
8/11/2024,18.89999962,1,0
8/11/2024,,2,0
8/11/2024,19,1,0
8/11/2024,,2,0
8/11/2024,19.04999924,1,0
8/11/2024,,2,0
8/11/2024,19.04999924,1,0
8/11/2024,,2,0
8/11/2024,19,1,0
8/11/2024,,2,0
8/11/2024,19.10000038,1,0
8/11/2024,,2,0
8/11/2024,19.29999924,1,0
8/11/2024,,2,0
8/11/2024,19.35000038,1,0
8/11/2024,,2,0
8/11/2024,19.29999924,1,0
8/11/2024,,2,0
8/11/2024,19.29999924,1,0
8/11/2024,,2,0
8/11/2024,19.29999924,1,0
8/11/2024,,2,0
8/11/2024,19.25,1,0
8/11/2024,,2,0
8/11/2024,19.25,1,0
8/11/2024,,2,0
8/11/2024,19.25,1,0
8/11/2024,,2,0
8/11/2024,19.29999924,1,0
8/11/2024,,2,0
8/11/2024,19.35000038,1,0
8/11/2024,,2,0
8/11/2024,19.45000076,1,0
8/11/2024,,2,0
8/11/2024,19.45000076,1,0
8/11/2024,,2,0
8/11/2024,19.45000076,1,0
8/11/2024,,2,0
8/11/2024,19.60000038,1,0
8/11/2024,,2,0
8/11/2024,19.75,1,0
8/11/2024,,2,0
8/11/2024,19.85000038,1,0
8/11/2024,,2,0
8/11/2024,20.29999924,1,0
8/11/2024,,2,0
8/11/2024,20.39999962,1,0
8/11/2024,,2,0
8/11/2024,20.79999924,1,0
8/11/2024,,2,0
8/11/2024,21.14999962,1,0
8/11/2024,,2,0
8/11/2024,21,1,0
8/11/2024,,2,0
8/11/2024,20.95000076,1,0
8/11/2024,,2,0
8/11/2024,20.70000076,1,0
8/11/2024,,2,0
8/11/2024,20.54999924,1,0
8/11/2024,,2,0
8/11/2024,20.75,1,0
8/11/2024,,2,0
8/11/2024,20.54999924,1,0
8/11/2024,,2,0
8/11/2024,20.39999962,1,0
8/12/2024,,2,0
8/12/2024,20.29999924,1,0
8/12/2024,,2,0
8/12/2024,20.20000076,1,0
8/12/2024,,2,0
8/12/2024,20,1,0
8/12/2024,,2,0
